t,E_tot,E_x,E_y,proj_bx
3.00000000e+00,4.30096294e-08,4.30096294e-08,0.00000000e+00,7.30837339e-08
3.01000000e+00,4.30096513e-08,4.30096513e-08,0.00000000e+00,7.33248738e-08
3.02000000e+00,4.30096736e-08,4.30096736e-08,0.00000000e+00,7.35659815e-08
3.03000000e+00,4.30096961e-08,4.30096961e-08,0.00000000e+00,7.38070582e-08
3.04000000e+00,4.30097190e-08,4.30097190e-08,0.00000000e+00,7.40481050e-08
3.05000000e+00,4.30097422e-08,4.30097422e-08,0.00000000e+00,7.42891231e-08
3.06000000e+00,4.30097657e-08,4.30097657e-08,0.00000000e+00,7.45301139e-08
3.07000000e+00,4.30097895e-08,4.30097895e-08,0.00000000e+00,7.47710787e-08
3.08000000e+00,4.30098135e-08,4.30098135e-08,0.00000000e+00,7.50120189e-08
3.09000000e+00,4.30098379e-08,4.30098379e-08,0.00000000e+00,7.52529359e-08
