# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2150       2.337856726292e-11       7.095762073332e-13      -4.360795402700e-13       5.239693398636e-15       2.711638700338e-16       5.990822493654e-17       4.794861899176e-18 
 2151       2.328491000995e-11       7.114921498792e-13      -4.303346043559e-13       5.232841165613e-15       2.706479397312e-16       5.945267476009e-17       4.838029972386e-18 
 2152       2.319136098741e-11       7.134311835481e-13      -4.248427862889e-13       5.225986102723e-15       2.701332079763e-16       5.899788678322e-17       4.880991397049e-18 
 2153       2.309793814657e-11       7.153917748551e-13      -4.196044209788e-13       5.219128510699e-15       2.696196712351e-16       5.854394295263e-17       4.923794371289e-18 
 2154       2.300465950351e-11       7.173723844524e-13      -4.146198425552e-13       5.212268691318e-15       2.691073259448e-16       5.809092550884e-17       4.966487274320e-18 
 2155       2.291154313920e-11       7.193714671222e-13      -4.098893843660e-13       5.205406947401e-15       2.685961685137e-16       5.763891698659e-17       5.009118666650e-18 
 2156       2.281860719960e-11       7.213874717703e-13      -4.054133789757e-13       5.198543582815e-15       2.680861953208e-16       5.718800021512e-17       5.051737290298e-18 
 2157       2.272586989572e-11       7.234188414186e-13      -4.011921581636e-13       5.191678902476e-15       2.675774027164e-16       5.673825831852e-17       5.094392069002e-18 
 2158       2.263334950370e-11       7.254640131987e-13      -3.972260529222e-13       5.184813212349e-15       2.670697870215e-16       5.628977471609e-17       5.137132108430e-18 
 2159       2.254106436487e-11       7.275214183449e-13      -3.935153934555e-13       5.177946819447e-15       2.665633445280e-16       5.584263312264e-17       5.180006696392e-18 
 2160       2.244903288583e-11       7.295894821874e-13      -3.900605091771e-13       5.171080031836e-15       2.660580714986e-16       5.539691754886e-17       5.223065303051e-18 
 2161       2.235727353856e-11       7.316666241452e-13      -3.868617287089e-13       5.164213158634e-15       2.655539641669e-16       5.495271230161e-17       5.266357581133e-18 
 2162       2.226580486042e-11       7.337512577194e-13      -3.839193798788e-13       5.157346510010e-15       2.650510187370e-16       5.451010198431e-17       5.309933366141e-18 
 2163       2.217464545430e-11       7.358417904866e-13      -3.812337897196e-13       5.150480397190e-15       2.645492313840e-16       5.406917149724e-17       5.353842676560e-18 
 2164       2.208381398864e-11       7.379366240915e-13      -3.788052844671e-13       5.143615132456e-15       2.640485982535e-16       5.363000603790e-17       5.398135714075e-18 
 2165       2.199332769444e-11       7.400342332139e-13      -3.766336743322e-13       5.136751022713e-15       2.635491157433e-16       5.319267906602e-17       5.442850710340e-18 
 2166       2.190319784501e-11       7.421334030665e-13      -3.747167040128e-13       5.129888350149e-15       2.630507813507e-16       5.275721610903e-17       5.487977377063e-18 
 2167       2.181343424577e-11       7.442329934889e-13      -3.730515917021e-13       5.123027391448e-15       2.625535928312e-16       5.232363071255e-17       5.533493209206e-18 
 2168       2.172404673466e-11       7.463318601157e-13      -3.716355433474e-13       5.116168424213e-15       2.620575479166e-16       5.189193645347e-17       5.579375615885e-18 
 2169       2.163504518211e-11       7.484288543712e-13      -3.704657526361e-13       5.109311726963e-15       2.615626443158e-16       5.146214694001e-17       5.625601920266e-18 
 2170       2.154643949114e-11       7.505228234645e-13      -3.695394009804e-13       5.102457579139e-15       2.610688797141e-16       5.103427581172e-17       5.672149359471e-18 
 2171       2.145823959736e-11       7.526126103851e-13      -3.688536575025e-13       5.095606261101e-15       2.605762517737e-16       5.060833673953e-17       5.718995084473e-18 
 2172       2.137045546901e-11       7.546970538974e-13      -3.684056790199e-13       5.088758054131e-15       2.600847581333e-16       5.018434342575e-17       5.766116159998e-18 
 2173       2.128309710701e-11       7.567749885365e-13      -3.681926100301e-13       5.081913240433e-15       2.595943964080e-16       4.976230960415e-17       5.813489564426e-18 
 2174       2.119617454497e-11       7.588452446029e-13      -3.682115826960e-13       5.075072103135e-15       2.591051641898e-16       4.934224903992e-17       5.861092189689e-18 
 2175       2.110969784925e-11       7.609066481581e-13      -3.684597168312e-13       5.068234926290e-15       2.586170590468e-16       4.892417552975e-17       5.908900841171e-18 
 2176       2.102367711898e-11       7.629580210191e-13      -3.689341198847e-13       5.061401994875e-15       2.581300785240e-16       4.850810290182e-17       5.956892237611e-18 
 2177       2.093812248611e-11       7.649981807542e-13      -3.696318869262e-13       5.054573594795e-15       2.576442201425e-16       4.809404501589e-17       6.005043011000e-18 
 2178       2.085304411543e-11       7.670259406778e-13      -3.705501006312e-13       5.047750012881e-15       2.571594814001e-16       4.768201576324e-17       6.053329706481e-18 
 2179       2.076845220462e-11       7.690401098456e-13      -3.716858312664e-13       5.040931536895e-15       2.566758597706e-16       4.727202906677e-17       6.101728782250e-18 
 2180       2.068435698428e-11       7.710394930500e-13      -3.730361366742e-13       5.034118455524e-15       2.561933527045e-16       4.686409888100e-17       6.150216609459e-18 
 2181       2.060076871797e-11       7.730228908148e-13      -3.745980622584e-13       5.027311058391e-15       2.557119576285e-16       4.645823919208e-17       6.198769472109e-18 
 2182       2.051769770223e-11       7.749890993908e-13      -3.763686409690e-13       5.020509636046e-15       2.552316719454e-16       4.605446401788e-17       6.247363566956e-18 
 2183       2.043515426664e-11       7.769369107506e-13      -3.783448932874e-13       5.013714479974e-15       2.547524930345e-16       4.565278740792e-17       6.295975003409e-18 
 2184       2.035314877383e-11       7.788651125841e-13      -3.805238272116e-13       5.006925882592e-15       2.542744182512e-16       4.525322344351e-17       6.344579803429e-18 
 2185       2.027169161954e-11       7.807724882933e-13      -3.829024382411e-13       5.000144137252e-15       2.537974449270e-16       4.485578623768e-17       6.393153901433e-18 
 2186       2.019079323263e-11       7.826578169879e-13      -3.854777093622e-13       4.993369538243e-15       2.533215703695e-16       4.446048993527e-17       6.441673144186e-18 
 2187       2.011046407516e-11       7.845198734797e-13      -3.882466110331e-13       4.986602380787e-15       2.528467918627e-16       4.406734871293e-17       6.490113290712e-18 
 2188       2.003071464237e-11       7.863574282788e-13      -3.912061011690e-13       4.979842961047e-15       2.523731066663e-16       4.367637677917e-17       6.538450012182e-18 
 2189       1.995155546275e-11       7.881692475878e-13      -3.943531251271e-13       4.973091576122e-15       2.519005120163e-16       4.328758837437e-17       6.586658891826e-18 
 2190       1.987299709807e-11       7.899540932975e-13      -3.976846156919e-13       4.966348524051e-15       2.514290051245e-16       4.290099777078e-17       6.634715424823e-18 
 2191       1.979505014342e-11       7.917107229818e-13      -4.011974930601e-13       4.959614103815e-15       2.509585831789e-16       4.251661927263e-17       6.682595018207e-18 
 2192       1.971772522722e-11       7.934378898932e-13      -4.048886648260e-13       4.952888615334e-15       2.504892433432e-16       4.213446721608e-17       6.730272990764e-18 
 2193       1.964103301130e-11       7.951343429573e-13      -4.087550259663e-13       4.946172359473e-15       2.500209827571e-16       4.175455596927e-17       6.777724572935e-18 
 2194       1.956498419091e-11       7.967988267689e-13      -4.127934588255e-13       4.939465638038e-15       2.495537985363e-16       4.137689993238e-17       6.824924906712e-18 
 2195       1.948958949473e-11       7.984300815861e-13      -4.170008331008e-13       4.932768753780e-15       2.490876877721e-16       4.100151353761e-17       6.871849045543e-18 
 2196       1.941485968496e-11       8.000268433264e-13      -4.213740058274e-13       4.926082010397e-15       2.486226475316e-16       4.062841124923e-17       6.918471954225e-18 
 2197       1.934080555732e-11       8.015878435610e-13      -4.259098213634e-13       4.919405712533e-15       2.481586748580e-16       4.025760756362e-17       6.964768508813e-18 
 2198       1.926743794110e-11       8.031118095108e-13      -4.306051113751e-13       4.912740165777e-15       2.476957667698e-16       3.988911700928e-17       7.010713496512e-18 
 2199       1.919476769919e-11       8.045974640410e-13      -4.354566948221e-13       4.906085676669e-15       2.472339202615e-16       3.952295414687e-17       7.056281615582e-18 
 2200       1.912280572810e-11       8.060435256562e-13      -4.404613779422e-13       4.899442552698e-15       2.467731323031e-16       3.915913356922e-17       7.101447475235e-18 
 2201       1.905156295805e-11       8.074487084959e-13      -4.456159542368e-13       4.892811102302e-15       2.463133998403e-16       3.879766990138e-17       7.146185595537e-18 
 2202       1.898105035292e-11       8.088117223297e-13      -4.509172044559e-13       4.886191634872e-15       2.458547197943e-16       3.843857780063e-17       7.190470407308e-18 
 2203       1.891127891038e-11       8.101312725518e-13      -4.563618965832e-13       4.879584460752e-15       2.453970890621e-16       3.808187195653e-17       7.234276252020e-18 
 2204       1.884225777558e-11       8.114062200012e-13      -4.619466913025e-13       4.872989860613e-15       2.449405046366e-16       3.772756725658e-17       7.277574110122e-18 
 2205       1.877398856874e-11       8.126360615885e-13      -4.676678577414e-13       4.866407993370e-15       2.444849639703e-16       3.737567928444e-17       7.320321762459e-18 
 2206       1.870647101998e-11       8.138204528515e-13      -4.735215558095e-13       4.859838987658e-15       2.440304646139e-16       3.702622382509e-17       7.362473563305e-18 
 2207       1.863970485217e-11       8.149590484198e-13      -4.795039305292e-13       4.853282972399e-15       2.435770040965e-16       3.667921669951e-17       7.403983705820e-18 
 2208       1.857368978091e-11       8.160515020143e-13      -4.856111120178e-13       4.846740076805e-15       2.431245799251e-16       3.633467376469e-17       7.444806221877e-18 
 2209       1.850842551452e-11       8.170974664458e-13      -4.918392154710e-13       4.840210430377e-15       2.426731895846e-16       3.599261091368e-17       7.484894981876e-18 
 2210       1.844391175402e-11       8.180965936145e-13      -4.981843411448e-13       4.833694162903e-15       2.422228305380e-16       3.565304407563e-17       7.524203694565e-18 
 2211       1.838014819313e-11       8.190485345089e-13      -5.046425743390e-13       4.827191404464e-15       2.417735002262e-16       3.531598921580e-17       7.562685906857e-18 
 2212       1.831713451829e-11       8.199529392049e-13      -5.112099853798e-13       4.820702285428e-15       2.413251960680e-16       3.498146233559e-17       7.600295003655e-18 
 2213       1.825487040857e-11       8.208094568650e-13      -5.178826296024e-13       4.814226936452e-15       2.408779154599e-16       3.464947947260e-17       7.636984207665e-18 
 2214       1.819335553574e-11       8.216177357373e-13      -5.246565473338e-13       4.807765488487e-15       2.404316557766e-16       3.432005670065e-17       7.672706579217e-18 
 2215       1.813258956422e-11       8.223774231548e-13      -5.315277638759e-13       4.801318072770e-15       2.399864143704e-16       3.399321012979e-17       7.707415016086e-18 
 2216       1.807257215107e-11       8.230881655343e-13      -5.384922894879e-13       4.794884820832e-15       2.395421885713e-16       3.366895590637e-17       7.741062253311e-18 
 2217       1.801330294598e-11       8.237496083754e-13      -5.455461193693e-13       4.788465864492e-15       2.390989756871e-16       3.334731021303e-17       7.773600863010e-18 
 2218       1.795478159127e-11       8.243613962599e-13      -5.526852336426e-13       4.782061335862e-15       2.386567730035e-16       3.302828926878e-17       7.804983254207e-18 
 2219       1.789700772189e-11       8.249231728507e-13      -5.599055973361e-13       4.775671367344e-15       2.382155777837e-16       3.271190932899e-17       7.835161672644e-18 
 2220       1.783998096536e-11       8.254345808910e-13      -5.672031603667e-13       4.769296091633e-15       2.377753872686e-16       3.239818668545e-17       7.864088200603e-18 
 2221       1.778370094182e-11       8.258952622034e-13      -5.745738575227e-13       4.762935641715e-15       2.373361986767e-16       3.208713766637e-17       7.891714756727e-18 
 2222       1.772816726398e-11       8.263048576888e-13      -5.820136084464e-13       4.756590150867e-15       2.368980092041e-16       3.177877863645e-17       7.917993095835e-18 
 2223       1.767337953711e-11       8.266630073259e-13      -5.895183176173e-13       4.750259752660e-15       2.364608160245e-16       3.147312599690e-17       7.942874808746e-18 
 2224       1.761933735905e-11       8.269693501698e-13      -5.970838743344e-13       4.743944580957e-15       2.360246162892e-16       3.117019618545e-17       7.966311322095e-18 
 2225       1.756604032020e-11       8.272235243516e-13      -6.047061526992e-13       4.737644769914e-15       2.355894071269e-16       3.087000567641e-17       7.988253898153e-18 
 2226       1.751348800348e-11       8.274251670771e-13      -6.123810115985e-13       4.731360453977e-15       2.351551856437e-16       3.057257098069e-17       8.008653634648e-18 
 2227       1.746167998435e-11       8.275739146261e-13      -6.201042946873e-13       4.725091767891e-15       2.347219489233e-16       3.027790864584e-17       8.027461464579e-18 
 2228       1.741061583077e-11       8.276694023516e-13      -6.278718303712e-13       4.718838846688e-15       2.342896940267e-16       2.998603525605e-17       8.044628156044e-18 
 2229       1.736029510322e-11       8.277112646786e-13      -6.356794317895e-13       4.712601825700e-15       2.338584179923e-16       2.969696743224e-17       8.060104312050e-18 
 2230       1.731071735468e-11       8.276991351033e-13      -6.435228967981e-13       4.706380840547e-15       2.334281178360e-16       2.941072183204e-17       8.073840370337e-18 
 2231       1.726188213060e-11       8.276326461926e-13      -6.513980079518e-13       4.700176027148e-15       2.329987905507e-16       2.912731514984e-17       8.085786603200e-18 
 2232       1.721378896891e-11       8.275114295827e-13      -6.593005324875e-13       4.693987521714e-15       2.325704331069e-16       2.884676411684e-17       8.095893117299e-18 
 2233       1.716643740000e-11       8.273351159781e-13      -6.672262223069e-13       4.687815460751e-15       2.321430424521e-16       2.856908550105e-17       8.104109853490e-18 
 2234       1.711982694673e-11       8.271033351515e-13      -6.751708139591e-13       4.681659981060e-15       2.317166155112e-16       2.829429610734e-17       8.110386586635e-18 
 2235       1.707395712437e-11       8.268157159419e-13      -6.831300286235e-13       4.675521219737e-15       2.312911491863e-16       2.802241277749e-17       8.114672925424e-18 
 2236       1.702882744064e-11       8.264718862544e-13      -6.910995720928e-13       4.669399314173e-15       2.308666403565e-16       2.775345239017e-17       8.116918312197e-18 
 2237       1.698443739569e-11       8.260714730592e-13      -6.990751347553e-13       4.663294402057e-15       2.304430858781e-16       2.748743186102e-17       8.117072022759e-18 
 2238       1.694078648205e-11       8.256141023902e-13      -7.070523915781e-13       4.657206621371e-15       2.300204825846e-16       2.722436814268e-17       8.115083166203e-18 
 2239       1.689787418468e-11       8.250993993449e-13      -7.150270020899e-13       4.651136110394e-15       2.295988272865e-16       2.696427822478e-17       8.110900684726e-18 
 2240       1.685569998090e-11       8.245269880829e-13      -7.229946103632e-13       4.645083007702e-15       2.291781167712e-16       2.670717913402e-17       8.104473353451e-18 
 2241       1.681426334044e-11       8.238964918250e-13      -7.309508449978e-13       4.639047452167e-15       2.287583478034e-16       2.645308793419e-17       8.095749780244e-18 
 2242       1.677356372535e-11       8.232075328528e-13      -7.388913191033e-13       4.633029582958e-15       2.283395171245e-16       2.620202172616e-17       8.084678405535e-18 
 2243       1.673359935980e-11       8.224598736185e-13      -7.468119191254e-13       4.627029506587e-15       2.279216216533e-16       2.595399432467e-17       8.071225569965e-18 
 2244       1.669436353032e-11       8.216538410845e-13      -7.547096734201e-13       4.621047197813e-15       2.275046590882e-16       2.570900626468e-17       8.055429846586e-18 
 2245       1.665584826138e-11       8.207899051516e-13      -7.625818893145e-13       4.615082598090e-15       2.270886273086e-16       2.546705472983e-17       8.037348062925e-18 
 2246       1.661804554337e-11       8.198685378024e-13      -7.704258647674e-13       4.609135648466e-15       2.266735241753e-16       2.522813686974e-17       8.017037265599e-18 
 2247       1.658094733262e-11       8.188902131028e-13      -7.782388883591e-13       4.603206289577e-15       2.262593475298e-16       2.499224980004e-17       7.994554720572e-18 
 2248       1.654454555132e-11       8.178554072055e-13      -7.860182392810e-13       4.597294461652e-15       2.258460951952e-16       2.475939060225e-17       7.969957913397e-18 
 2249       1.650883208749e-11       8.167645983516e-13      -7.937611873253e-13       4.591400104509e-15       2.254337649753e-16       2.452955632378e-17       7.943304549475e-18 
 2250       1.647379879496e-11       8.156182668735e-13      -8.014649928746e-13       4.585523157554e-15       2.250223546550e-16       2.430274397785e-17       7.914652554296e-18 
 2251       1.643943749331e-11       8.144168951975e-13      -8.091269068916e-13       4.579663559784e-15       2.246118620003e-16       2.407895054347e-17       7.884060073694e-18 
 2252       1.640573996782e-11       8.131609678457e-13      -8.167441709089e-13       4.573821249783e-15       2.242022847583e-16       2.385817296537e-17       7.851585474098e-18 
 2253       1.637269796945e-11       8.118509714392e-13      -8.243140170184e-13       4.567996165721e-15       2.237936206567e-16       2.364040815398e-17       7.817287342778e-18 
 2254       1.634030321481e-11       8.104873947000e-13      -8.318336678611e-13       4.562188245360e-15       2.233858674045e-16       2.342565298535e-17       7.781224488098e-18 
 2255       1.630854738607e-11       8.090707284536e-13      -8.393003366171e-13       4.556397426043e-15       2.229790226913e-16       2.321390430111e-17       7.743455939765e-18 
 2256       1.627742213100e-11       8.076014656315e-13      -8.467112269946e-13       4.550623644702e-15       2.225730841880e-16       2.300515890847e-17       7.704040949079e-18 
 2257       1.624691906283e-11       8.060801012739e-13      -8.540635332201e-13       4.544866837855e-15       2.221680495459e-16       2.279941358009e-17       7.663038989182e-18 
 2258       1.621702976031e-11       8.045071325318e-13      -8.613544400278e-13       4.539126941604e-15       2.217639163975e-16       2.259666505412e-17       7.620509755312e-18 
 2259       1.618774576759e-11       8.028830586696e-13      -8.685811226495e-13       4.533403891634e-15       2.213606823557e-16       2.239691003407e-17       7.576513165046e-18 
 2260       1.615905859424e-11       8.012083810676e-13      -8.757407468040e-13       4.527697623216e-15       2.209583450147e-16       2.220014518884e-17       7.531109358557e-18 
 2261       1.613095971516e-11       7.994836032244e-13      -8.828304686869e-13       4.522008071204e-15       2.205569019489e-16       2.200636715261e-17       7.484358698860e-18 
 2262       1.610344057058e-11       7.977092307596e-13      -8.898474349604e-13       4.516335170033e-15       2.201563507140e-16       2.181557252483e-17       7.436321772064e-18 
 2263       1.607649256599e-11       7.958857714159e-13      -8.967887827427e-13       4.510678853723e-15       2.197566888458e-16       2.162775787016e-17       7.387059387620e-18 
 2264       1.605010707213e-11       7.940137350617e-13      -9.036516395977e-13       4.505039055874e-15       2.193579138613e-16       2.144291971843e-17       7.336632578571e-18 
 2265       1.602427542491e-11       7.920936336937e-13      -9.104331235251e-13       4.499415709667e-15       2.189600232577e-16       2.126105456458e-17       7.285102601805e-18 
 2266       1.599898892541e-11       7.901259814394e-13      -9.171303429495e-13       4.493808747864e-15       2.185630145133e-16       2.108215886863e-17       7.232530938303e-18 
 2267       1.597423883982e-11       7.881112945591e-13      -9.237403967103e-13       4.488218102808e-15       2.181668850866e-16       2.090622905561e-17       7.178979293387e-18 
 2268       1.595001639940e-11       7.860500914491e-13      -9.302603740514e-13       4.482643706418e-15       2.177716324168e-16       2.073326151553e-17       7.124509596974e-18 
 2269       1.592631280044e-11       7.839428926434e-13      -9.366873546109e-13       4.477085490197e-15       2.173772539237e-16       2.056325260335e-17       7.069184003822e-18 
 2270       1.590311920423e-11       7.817902208169e-13      -9.430184084107e-13       4.471543385223e-15       2.169837470075e-16       2.039619863888e-17       7.013064893785e-18 
 2271       1.588042673700e-11       7.795926007871e-13      -9.492505958460e-13       4.466017322153e-15       2.165911090491e-16       2.023209590678e-17       6.956214872056e-18 
 2272       1.585822648992e-11       7.773505595172e-13      -9.553809676755e-13       4.460507231221e-15       2.161993374096e-16       2.007094065651e-17       6.898696769425e-18 
 2273       1.583650951899e-11       7.750646261185e-13      -9.614065650104e-13       4.455013042237e-15       2.158084294306e-16       1.991272910225e-17       6.840573642521e-18 
 2274       1.581526684508e-11       7.727353318522e-13      -9.673244193044e-13       4.449534684589e-15       2.154183824344e-16       1.975745742289e-17       6.781908774069e-18 
 2275       1.579448945383e-11       7.703632101329e-13      -9.731315523436e-13       4.444072087240e-15       2.150291937233e-16       1.960512176194e-17       6.722765673136e-18 
 2276       1.577416829564e-11       7.679487965302e-13      -9.788249762356e-13       4.438625178727e-15       2.146408605802e-16       1.945571822755e-17       6.663208075382e-18 
 2277       1.575429428563e-11       7.654926287715e-13      -9.844016933997e-13       4.433193887163e-15       2.142533802682e-16       1.930924289238e-17       6.603299943309e-18 
 2278       1.573485830358e-11       7.629952467446e-13      -9.898586965563e-13       4.427778140235e-15       2.138667500308e-16       1.916569179363e-17       6.543105466513e-18 
 2279       1.571585119390e-11       7.604571925000e-13      -9.951929687165e-13       4.422377865203e-15       2.134809670918e-16       1.902506093293e-17       6.482689061931e-18 
 2280       1.569726376561e-11       7.578790102532e-13      -1.000401483172e-12       4.416992988899e-15       2.130960286551e-16       1.888734627633e-17       6.422115374097e-18 
 2281       1.567908679225e-11       7.552612463875e-13      -1.005481203485e-12       4.411623437730e-15       2.127119319050e-16       1.875254375426e-17       6.361449275384e-18 
 2282       1.566131090726e-11       7.526045027070e-13      -1.010429521293e-12       4.406269121685e-15       2.123286742435e-16       1.862064766630e-17       6.300750206914e-18 
 2283       1.564392628920e-11       7.499095965631e-13      -1.015245572816e-12       4.400929886266e-15       2.119462540051e-16       1.849164588452e-17       6.240055161093e-18 
 2284       1.562692297440e-11       7.471774017606e-13      -1.019928930778e-12       4.395605560251e-15       2.115646697465e-16       1.836552461931e-17       6.179395590396e-18 
 2285       1.561029096138e-11       7.444087954031e-13      -1.024479167351e-12       4.390295971649e-15       2.111839200096e-16       1.824227001162e-17       6.118803056920e-18 
 2286       1.559402021080e-11       7.416046578976e-13      -1.028895854163e-12       4.385000947703e-15       2.108040033214e-16       1.812186813288e-17       6.058309232500e-18 
 2287       1.557810064543e-11       7.387658729576e-13      -1.033178562291e-12       4.379720314888e-15       2.104249181940e-16       1.800430498493e-17       5.997945898832e-18 
 2288       1.556252215009e-11       7.358933276070e-13      -1.037326862264e-12       4.374453898910e-15       2.100466631246e-16       1.788956649993e-17       5.937744947593e-18 
 2289       1.554727457162e-11       7.329879121837e-13      -1.041340324061e-12       4.369201524703e-15       2.096692365953e-16       1.777763854028e-17       5.877738380557e-18 
 2290       1.553234771883e-11       7.300505203436e-13      -1.045218517114e-12       4.363963016431e-15       2.092926370735e-16       1.766850689853e-17       5.817958309719e-18 
 2291       1.551773136248e-11       7.270820490639e-13      -1.048961010304e-12       4.358738197486e-15       2.089168630113e-16       1.756215729728e-17       5.758436957410e-18 
 2292       1.550341523520e-11       7.240833986469e-13      -1.052567371962e-12       4.353526890487e-15       2.085419128460e-16       1.745857538913e-17       5.699206656422e-18 
 2293       1.548938903147e-11       7.210554727240e-13      -1.056037169870e-12       4.348328917280e-15       2.081677849998e-16       1.735774675659e-17       5.640299850123e-18 
 2294       1.547564240759e-11       7.179991782588e-13      -1.059369971261e-12       4.343144098934e-15       2.077944778798e-16       1.725965691196e-17       5.581749092578e-18 
 2295       1.546216498160e-11       7.149154255514e-13      -1.062565342814e-12       4.337972255745e-15       2.074219898781e-16       1.716429129728e-17       5.523587048671e-18 
 2296       1.544894633328e-11       7.118051282417e-13      -1.065622850661e-12       4.332813207229e-15       2.070503193717e-16       1.707163528426e-17       5.465846494222e-18 
 2297       1.543597600407e-11       7.086692033133e-13      -1.068542060380e-12       4.327666772129e-15       2.066794647223e-16       1.698167417415e-17       5.408560316105e-18 
 2298       1.542324349706e-11       7.055085710969e-13      -1.071322537001e-12       4.322532768406e-15       2.063094242768e-16       1.689439319768e-17       5.351761512373e-18 
 2299       1.541073827692e-11       7.023241552745e-13      -1.073963845000e-12       4.317411013243e-15       2.059401963666e-16       1.680977751498e-17       5.295483192374e-18 
 2300       1.539844976987e-11       6.991168828826e-13      -1.076465548302e-12       4.312301323043e-15       2.055717793082e-16       1.672781221552e-17       5.239758576871e-18 
 2301       1.538636736365e-11       6.958876843161e-13      -1.078827210281e-12       4.307203513426e-15       2.052041714027e-16       1.664848231795e-17       5.184620998160e-18 
 2302       1.537448040745e-11       6.926374933319e-13      -1.081048393758e-12       4.302117399233e-15       2.048373709361e-16       1.657177277010e-17       5.130103900195e-18 
 2303       1.536277821190e-11       6.893672470529e-13      -1.083128661002e-12       4.297042794519e-15       2.044713761791e-16       1.649766844885e-17       5.076240838702e-18 
 2304       1.535125004898e-11       6.860778859713e-13      -1.085067573729e-12       4.291979512558e-15       2.041061853871e-16       1.642615416006e-17       5.023065481301e-18 
 2305       1.533988515205e-11       6.827703539524e-13      -1.086864693101e-12       4.286927365836e-15       2.037417968003e-16       1.635721463847e-17       4.970611607626e-18 
 2306       1.532867271572e-11       6.794455982384e-13      -1.088519579730e-12       4.281886166056e-15       2.033782086435e-16       1.629083454765e-17       4.918913109444e-18 
 2307       1.531760189588e-11       6.761045694521e-13      -1.090031793672e-12       4.276855724133e-15       2.030154191264e-16       1.622699847988e-17       4.868003990774e-18 
 2308       1.530666180962e-11       6.727482216005e-13      -1.091400894429e-12       4.271835850195e-15       2.026534264430e-16       1.616569095609e-17       4.817918368008e-18 
 2309       1.529584153521e-11       6.693775120783e-13      -1.092626440952e-12       4.266826353581e-15       2.022922287723e-16       1.610689642576e-17       4.768690470031e-18 
 2310       1.528513011204e-11       6.659934016723e-13      -1.093707991634e-12       4.261827042841e-15       2.019318242777e-16       1.605059926685e-17       4.720354638337e-18 
 2311       1.527451654055e-11       6.625968545640e-13      -1.094645104318e-12       4.256837725735e-15       2.015722111071e-16       1.599678378570e-17       4.672945327154e-18 
 2312       1.526398978228e-11       6.591888383344e-13      -1.095437336287e-12       4.251858209230e-15       2.012133873932e-16       1.594543421698e-17       4.626497103559e-18 
 2313       1.525353875972e-11       6.557703239668e-13      -1.096084244274e-12       4.246888299504e-15       2.008553512532e-16       1.589653472355e-17       4.581044647601e-18 
 2314       1.524315235633e-11       6.523422858512e-13      -1.096585384455e-12       4.241927801940e-15       2.004981007888e-16       1.585006939643e-17       4.536622752418e-18 
 2315       1.523281941648e-11       6.489057017875e-13      -1.096940312450e-12       4.236976521127e-15       2.001416340861e-16       1.580602225468e-17       4.493266324359e-18 
 2316       1.522252874543e-11       6.454615529894e-13      -1.097148583324e-12       4.232034260859e-15       1.997859492159e-16       1.576437724535e-17       4.451010383102e-18 
 2317       1.521226910923e-11       6.420108240879e-13      -1.097209751586e-12       4.227100824135e-15       1.994310442332e-16       1.572511824336e-17       4.409890061773e-18 
 2318       1.520202923475e-11       6.385545031354e-13      -1.097123371189e-12       4.222176013157e-15       1.990769171778e-16       1.568822905143e-17       4.369940607069e-18 
 2319       1.519179780958e-11       6.350935816090e-13      -1.096888995530e-12       4.217259629330e-15       1.987235660736e-16       1.565369340002e-17       4.331197379374e-18 
 2320       1.518156348203e-11       6.316290544143e-13      -1.096506177449e-12       4.212351473259e-15       1.983709889291e-16       1.562149494719e-17       4.293695852879e-18 
 2321       1.517131569584e-11       6.281618769135e-13      -1.095974801382e-12       4.207451350819e-15       1.980191837815e-16       1.559161584765e-17       4.257453901263e-18 
 2322       1.516104720032e-11       6.246928357055e-13      -1.095296082117e-12       4.202559091392e-15       1.976681488307e-16       1.556403244990e-17       4.222418532362e-18 
 2323       1.515075155596e-11       6.212226770378e-13      -1.094471572336e-12       4.197674529742e-15       1.973178823061e-16       1.553871957176e-17       4.188518817742e-18 
 2324       1.514042230111e-11       6.177521497114e-13      -1.093502831044e-12       4.192797499958e-15       1.969683824222e-16       1.551565192869e-17       4.155683576355e-18 
 2325       1.513005295188e-11       6.142820050829e-13      -1.092391423577e-12       4.187927835450e-15       1.966196473790e-16       1.549480413373e-17       4.123841374265e-18 
 2326       1.511963700216e-11       6.108129970676e-13      -1.091138921604e-12       4.183065368950e-15       1.962716753616e-16       1.547615069733e-17       4.092920524373e-18 
 2327       1.510916792361e-11       6.073458821425e-13      -1.089746903140e-12       4.178209932512e-15       1.959244645402e-16       1.545966602724e-17       4.062849086141e-18 
 2328       1.509863916558e-11       6.038814193484e-13      -1.088216952548e-12       4.173361357509e-15       1.955780130703e-16       1.544532442843e-17       4.033554865321e-18 
 2329       1.508804415515e-11       6.004203702930e-13      -1.086550660551e-12       4.168519474636e-15       1.952323190924e-16       1.543310010295e-17       4.004965413675e-18 
