# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1616       5.085609525232e-11       3.040933732320e-12      -1.794280162738e-12       0.000000000000e+00       8.617174484462e-16       1.016780065785e-16       4.277094311009e-17 
 1617       5.072961587585e-11       3.038435932445e-12      -1.860129062700e-12       0.000000000000e+00       8.595835393185e-16       9.954056234699e-17       4.270971067918e-17 
 1618       5.060857439813e-11       3.035548092263e-12      -1.925711714469e-12       0.000000000000e+00       8.574560677217e-16       9.743174498680e-17       4.264437556558e-17 
 1619       5.049295805432e-11       3.032269534761e-12      -1.990998394112e-12       0.000000000000e+00       8.553350058549e-16       9.535294589454e-17       4.257496624067e-17 
 1620       5.038271421682e-11       3.028603055371e-12      -2.055968419590e-12       0.000000000000e+00       8.532203349391e-16       9.330441781383e-17       4.250151451367e-17 
 1621       5.027777997751e-11       3.024552337284e-12      -2.120603310991e-12       0.000000000000e+00       8.511120382826e-16       9.128612765038e-17       4.242405319123e-17 
 1622       5.017809204065e-11       3.020121087059e-12      -2.184884502983e-12       0.000000000000e+00       8.490100989604e-16       8.929804168295e-17       4.234261529507e-17 
 1623       5.008358672227e-11       3.015313034662e-12      -2.248793344684e-12       0.000000000000e+00       8.469144998146e-16       8.734012556211e-17       4.225723406224e-17 
 1624       4.999419994949e-11       3.010131933503e-12      -2.312311099533e-12       0.000000000000e+00       8.448252234533e-16       8.541234430906e-17       4.216794294554e-17 
 1625       4.990986725991e-11       3.004581560479e-12      -2.375418945167e-12       0.000000000000e+00       8.427422522505e-16       8.351466231440e-17       4.207477561385e-17 
 1626       4.983052380099e-11       2.998665716009e-12      -2.438097973284e-12       0.000000000000e+00       8.406655683456e-16       8.164704333690e-17       4.197776595250e-17 
 1627       4.975610432935e-11       2.992388224071e-12      -2.500329189522e-12       0.000000000000e+00       8.385951536427e-16       7.980945050230e-17       4.187694806362e-17 
 1628       4.968654321021e-11       2.985752932248e-12      -2.562093513329e-12       0.000000000000e+00       8.365309898104e-16       7.800184630209e-17       4.177235626652e-17 
 1629       4.962177441669e-11       2.978763711758e-12      -2.623371777832e-12       0.000000000000e+00       8.344730582815e-16       7.622419259227e-17       4.166402509800e-17 
 1630       4.956173152920e-11       2.971424457498e-12      -2.684144729711e-12       0.000000000000e+00       8.324213402519e-16       7.447645059216e-17       4.155198931276e-17 
 1631       4.950634773478e-11       2.963739088082e-12      -2.744393029070e-12       0.000000000000e+00       8.303758166809e-16       7.275858088319e-17       4.143628388372e-17 
 1632       4.945555582651e-11       2.955711545877e-12      -2.804097249310e-12       0.000000000000e+00       8.283364682903e-16       7.107054340764e-17       4.131694400243e-17 
 1633       4.940928820283e-11       2.947345797046e-12      -2.863237876997e-12       0.000000000000e+00       8.263032755640e-16       6.941229746747e-17       4.119400507934e-17 
 1634       4.936747686689e-11       2.938645831581e-12      -2.921795311739e-12       0.000000000000e+00       8.242762187477e-16       6.778380172305e-17       4.106750274425e-17 
 1635       4.933005342595e-11       2.929615663347e-12      -2.979749866053e-12       0.000000000000e+00       8.222552778483e-16       6.618501419202e-17       4.093747284661e-17 
 1636       4.929694909074e-11       2.920259330117e-12      -3.037081765239e-12       0.000000000000e+00       8.202404326334e-16       6.461589224800e-17       4.080395145589e-17 
 1637       4.926809467479e-11       2.910580893615e-12      -3.093771147252e-12       0.000000000000e+00       8.182316626312e-16       6.307639261939e-17       4.066697486198e-17 
 1638       4.924342059380e-11       2.900584439547e-12      -3.149798062570e-12       0.000000000000e+00       8.162289471295e-16       6.156647138818e-17       4.052657957546e-17 
 1639       4.922285686505e-11       2.890274077648e-12      -3.205142474074e-12       0.000000000000e+00       8.142322651757e-16       6.008608398872e-17       4.038280232805e-17 
 1640       4.920633310668e-11       2.879653941717e-12      -3.259784256908e-12       0.000000000000e+00       8.122415955761e-16       5.863518520648e-17       4.023568007291e-17 
 1641       4.919377853712e-11       2.868728189652e-12      -3.313703198361e-12       0.000000000000e+00       8.102569168955e-16       5.721372917686e-17       4.008524998502e-17 
 1642       4.918512197443e-11       2.857501003497e-12      -3.366878997733e-12       0.000000000000e+00       8.082782074568e-16       5.582166938397e-17       3.993154946153e-17 
 1643       4.918029183564e-11       2.845976589473e-12      -3.419291266208e-12       0.000000000000e+00       8.063054453405e-16       5.445895865939e-17       3.977461612213e-17 
 1644       4.917921613615e-11       2.834159178019e-12      -3.470919526728e-12       0.000000000000e+00       8.043386083842e-16       5.312554918099e-17       3.961448780940e-17 
 1645       4.918182248906e-11       2.822053023835e-12      -3.521743213861e-12       0.000000000000e+00       8.023776741825e-16       5.182139247167e-17       3.945120258915e-17 
 1646       4.918803810456e-11       2.809662405912e-12      -3.571741673673e-12       0.000000000000e+00       8.004226200857e-16       5.054643939817e-17       3.928479875082e-17 
 1647       4.919778978925e-11       2.796991627579e-12      -3.620894163603e-12       0.000000000000e+00       7.984734232004e-16       4.930064016987e-17       3.911531480780e-17 
 1648       4.921100394557e-11       2.784045016537e-12      -3.669179852331e-12       0.000000000000e+00       7.965300603883e-16       4.808394433751e-17       3.894278949780e-17 
 1649       4.922760657108e-11       2.770826924898e-12      -3.716577819654e-12       0.000000000000e+00       7.945925082659e-16       4.689630079205e-17       3.876726178322e-17 
 1650       4.924752325789e-11       2.757341729225e-12      -3.763067056353e-12       0.000000000000e+00       7.926607432043e-16       4.573765776338e-17       3.858877085149e-17 
 1651       4.927067919198e-11       2.743593830572e-12      -3.808626464065e-12       0.000000000000e+00       7.907347413286e-16       4.460796281917e-17       3.840735611544e-17 
 1652       4.929699915258e-11       2.729587654517e-12      -3.853234855160e-12       0.000000000000e+00       7.888144785173e-16       4.350716286361e-17       3.822305721365e-17 
 1653       4.932640751153e-11       2.715327651207e-12      -3.896870952607e-12       0.000000000000e+00       7.868999304019e-16       4.243520413619e-17       3.803591401080e-17 
 1654       4.935882823264e-11       2.700818295394e-12      -3.939513389847e-12       0.000000000000e+00       7.849910723666e-16       4.139203221052e-17       3.784596659807e-17 
 1655       4.939418487106e-11       2.686064086472e-12      -3.981140710667e-12       0.000000000000e+00       7.830878795479e-16       4.037759199306e-17       3.765325529344e-17 
 1656       4.943240057261e-11       2.671069548519e-12      -4.021731369068e-12       0.000000000000e+00       7.811903268337e-16       3.939182772195e-17       3.745782064209e-17 
 1657       4.947339807319e-11       2.655839230333e-12      -4.061263729142e-12       0.000000000000e+00       7.792983888634e-16       3.843468296578e-17       3.725970341674e-17 
 1658       4.951709930414e-11       2.640377955313e-12      -4.099719399774e-12       0.000000000000e+00       7.774120419592e-16       3.750604290945e-17       3.705894305475e-17 
 1659       4.956342420588e-11       2.624691573435e-12      -4.137093271217e-12       0.000000000000e+00       7.755312699410e-16       3.660556065729e-17       3.685557295361e-17 
 1660       4.961229190255e-11       2.608786215989e-12      -4.173383566827e-12       0.000000000000e+00       7.736560583620e-16       3.573282939481e-17       3.664962513464e-17 
 1661       4.966362109436e-11       2.592668046388e-12      -4.208588516286e-12       0.000000000000e+00       7.717863925810e-16       3.488743995874e-17       3.644113180282e-17 
 1662       4.971733005693e-11       2.576343260219e-12      -4.242706355615e-12       0.000000000000e+00       7.699222577618e-16       3.406898083331e-17       3.623012534700e-17 
 1663       4.977333664064e-11       2.559818085291e-12      -4.275735327192e-12       0.000000000000e+00       7.680636388730e-16       3.327703814650e-17       3.601663834025e-17 
 1664       4.983155827001e-11       2.543098781687e-12      -4.307673679773e-12       0.000000000000e+00       7.662105206875e-16       3.251119566634e-17       3.580070354014e-17 
 1665       4.989191194298e-11       2.526191641810e-12      -4.338519668504e-12       0.000000000000e+00       7.643628877822e-16       3.177103479712e-17       3.558235388900e-17 
 1666       4.995431423029e-11       2.509102990436e-12      -4.368271554939e-12       0.000000000000e+00       7.625207245378e-16       3.105613457571e-17       3.536162251427e-17 
 1667       5.001868127483e-11       2.491839184762e-12      -4.396927607062e-12       0.000000000000e+00       7.606840151381e-16       3.036607166777e-17       3.513854272870e-17 
 1668       5.008492879099e-11       2.474406614455e-12      -4.424486099297e-12       0.000000000000e+00       7.588527435697e-16       2.970042036408e-17       3.491314803073e-17 
 1669       5.015297206396e-11       2.456811701704e-12      -4.450945312530e-12       0.000000000000e+00       7.570268936220e-16       2.905875257675e-17       3.468547210473e-17 
 1670       5.022272594914e-11       2.439060901264e-12      -4.476303534126e-12       0.000000000000e+00       7.552064488863e-16       2.844063783550e-17       3.445554882130e-17 
 1671       5.029410487143e-11       2.421160700513e-12      -4.500559057945e-12       0.000000000000e+00       7.533913927558e-16       2.784564328394e-17       3.422341223755e-17 
 1672       5.036702282459e-11       2.403117619496e-12      -4.523710184357e-12       0.000000000000e+00       7.515817084251e-16       2.727333367581e-17       3.398909659743e-17 
 1673       5.044139337062e-11       2.384938210976e-12      -4.545755220263e-12       0.000000000000e+00       7.497773788897e-16       2.672327137129e-17       3.375263633195e-17 
 1674       5.051712963904e-11       2.366629060486e-12      -4.566692479112e-12       0.000000000000e+00       7.479783869459e-16       2.619501633320e-17       3.351406605954e-17 
 1675       5.059414432630e-11       2.348196786374e-12      -4.586520280913e-12       0.000000000000e+00       7.461847151904e-16       2.568812612331e-17       3.327342058630e-17 
 1676       5.067234969507e-11       2.329648039856e-12      -4.605236952260e-12       0.000000000000e+00       7.443963460196e-16       2.520215589861e-17       3.303073490631e-17 
 1677       5.075165757363e-11       2.310989505065e-12      -4.622840826342e-12       0.000000000000e+00       7.426132616295e-16       2.473665840753e-17       3.278604420187e-17 
 1678       5.083197935517e-11       2.292227899099e-12      -4.639330242965e-12       0.000000000000e+00       7.408354440155e-16       2.429118398626e-17       3.253938384389e-17 
 1679       5.091322599719e-11       2.273369972073e-12      -4.654703548566e-12       0.000000000000e+00       7.390628749715e-16       2.386528055497e-17       3.229078939207e-17 
 1680       5.099530802078e-11       2.254422507166e-12      -4.668959096233e-12       0.000000000000e+00       7.372955360900e-16       2.345849361411e-17       3.204029659525e-17 
 1681       5.107813551003e-11       2.235392320672e-12      -4.682095245719e-12       0.000000000000e+00       7.355334087617e-16       2.307036624064e-17       3.178794139170e-17 
 1682       5.116161811131e-11       2.216286262049e-12      -4.694110363463e-12       0.000000000000e+00       7.337764741747e-16       2.270043908432e-17       3.153375990940e-17 
