t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
3.05600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.50021757e-08,3.59001483e-13,-7.53903114e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.18128998e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.05700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.50267161e-08,3.59118915e-13,-7.54149722e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.18248603e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.05800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.50512565e-08,3.59236347e-13,-7.54396330e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.18335433e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.05900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.50757969e-08,3.59353780e-13,-7.54642937e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.18467408e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51003373e-08,3.59471212e-13,-7.54889545e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.18551440e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51248777e-08,3.59588644e-13,-7.55136153e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.18676184e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51494181e-08,3.59706076e-13,-7.55382760e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.18759698e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51739585e-08,3.59823508e-13,-7.55629367e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.18868095e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.51984989e-08,3.59940940e-13,-7.55875975e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.18944709e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.52230393e-08,3.60058372e-13,-7.56122582e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.19084621e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.52475796e-08,3.60175804e-13,-7.56369189e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.19176214e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.52721200e-08,3.60293236e-13,-7.56615796e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.19310263e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.52966604e-08,3.60410668e-13,-7.56862403e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.19395412e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.53212008e-08,3.60528100e-13,-7.57109010e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.19530434e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.53457412e-08,3.60645532e-13,-7.57355616e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.19625093e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.53702815e-08,3.60762963e-13,-7.57602223e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.19761546e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.53948219e-08,3.60880395e-13,-7.57848830e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.19839276e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.54193623e-08,3.60997827e-13,-7.58095436e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.19962117e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.54439026e-08,3.61115258e-13,-7.58342043e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20045710e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.54684430e-08,3.61232690e-13,-7.58588649e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.20174540e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.54929834e-08,3.61350121e-13,-7.58835255e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20242572e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.55175237e-08,3.61467553e-13,-7.59081861e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.20370097e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.55420641e-08,3.61584984e-13,-7.59328467e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20436699e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.55666044e-08,3.61702416e-13,-7.59575073e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.20553347e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.55911448e-08,3.61819847e-13,-7.59821679e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20623533e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.56156851e-08,3.61937279e-13,-7.60068285e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.20736142e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.56402255e-08,3.62054710e-13,-7.60314891e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20794868e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.56647658e-08,3.62172141e-13,-7.60561496e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.20896600e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.56893062e-08,3.62289572e-13,-7.60808102e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.20955264e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.57138465e-08,3.62407003e-13,-7.61054707e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21080306e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.57383869e-08,3.62524435e-13,-7.61301313e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21162154e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.57629272e-08,3.62641866e-13,-7.61547918e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21297287e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.57874676e-08,3.62759297e-13,-7.61794523e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21379983e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.58120079e-08,3.62876728e-13,-7.62041128e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21509709e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.58365482e-08,3.62994159e-13,-7.62287733e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21589151e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.58610886e-08,3.63111590e-13,-7.62534338e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21706177e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.58856289e-08,3.63229020e-13,-7.62780943e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21786468e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.59101692e-08,3.63346451e-13,-7.63027548e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21914041e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.59347095e-08,3.63463882e-13,-7.63274152e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.21991534e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.59592499e-08,3.63581313e-13,-7.63520757e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.22120082e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.59837902e-08,3.63698743e-13,-7.63767361e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22188850e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.60083305e-08,3.63816174e-13,-7.64013966e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.22306066e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.60328708e-08,3.63933605e-13,-7.64260570e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22372036e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.60574111e-08,3.64051035e-13,-7.64507174e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.22485213e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.60819514e-08,3.64168466e-13,-7.64753778e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22540636e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.61064917e-08,3.64285896e-13,-7.65000382e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.22658435e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.61310320e-08,3.64403327e-13,-7.65246986e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22718808e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.61555723e-08,3.64520757e-13,-7.65493590e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.22838038e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.61801126e-08,3.64638188e-13,-7.65740194e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.22903361e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.62046529e-08,3.64755618e-13,-7.65986798e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23028124e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.62291932e-08,3.64873048e-13,-7.66233401e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23099310e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.62537335e-08,3.64990478e-13,-7.66480005e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23220490e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.62782738e-08,3.65107909e-13,-7.66726608e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23277482e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.63028141e-08,3.65225339e-13,-7.66973212e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23384139e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.63273544e-08,3.65342769e-13,-7.67219815e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23419644e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.63518947e-08,3.65460199e-13,-7.67466418e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23490354e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.63764350e-08,3.65577629e-13,-7.67713021e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23526707e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.64009753e-08,3.65695059e-13,-7.67959624e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23604319e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.64255155e-08,3.65812489e-13,-7.68206227e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23624199e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.64500558e-08,3.65929919e-13,-7.68452830e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23705065e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.64745961e-08,3.66047349e-13,-7.68699432e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23726704e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.64991364e-08,3.66164779e-13,-7.68946035e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23822676e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.65236766e-08,3.66282208e-13,-7.69192638e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23863396e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.65482169e-08,3.66399638e-13,-7.69439240e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.23946668e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.65727572e-08,3.66517068e-13,-7.69685843e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.23975473e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.65972974e-08,3.66634498e-13,-7.69932445e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24056986e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.66218377e-08,3.66751927e-13,-7.70179047e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24086183e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.66463780e-08,3.66869357e-13,-7.70425649e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24195109e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.66709182e-08,3.66986786e-13,-7.70672251e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24238372e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.66954585e-08,3.67104216e-13,-7.70918853e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24331864e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.67199987e-08,3.67221645e-13,-7.71165455e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24369594e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.67445390e-08,3.67339075e-13,-7.71412057e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24456312e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.67690792e-08,3.67456504e-13,-7.71658658e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24487141e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.67936195e-08,3.67573933e-13,-7.71905260e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24563895e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.68181597e-08,3.67691363e-13,-7.72151861e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24596938e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.68427000e-08,3.67808792e-13,-7.72398463e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24687887e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.68672402e-08,3.67926221e-13,-7.72645064e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24738188e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.68917805e-08,3.68043650e-13,-7.72891665e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24836949e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.69163207e-08,3.68161079e-13,-7.73138266e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.24885818e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.69408609e-08,3.68278508e-13,-7.73384867e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.24985556e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.69654012e-08,3.68395937e-13,-7.73631468e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25047579e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.69899414e-08,3.68513366e-13,-7.73878069e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25165158e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.70144816e-08,3.68630795e-13,-7.74124670e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25224838e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.70390218e-08,3.68748224e-13,-7.74371271e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25352053e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.70635621e-08,3.68865653e-13,-7.74617871e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25424432e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.70881023e-08,3.68983082e-13,-7.74864472e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25528920e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.71126425e-08,3.69100511e-13,-7.75111072e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25584369e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.71371827e-08,3.69217939e-13,-7.75357673e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25684363e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.71617229e-08,3.69335368e-13,-7.75604273e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25735190e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.71862631e-08,3.69452797e-13,-7.75850873e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25825220e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.72108034e-08,3.69570225e-13,-7.76097473e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.25888746e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.72353436e-08,3.69687654e-13,-7.76344073e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.25988412e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.72598838e-08,3.69805082e-13,-7.76590673e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26035920e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.72844240e-08,3.69922511e-13,-7.76837273e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.26126079e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.73089642e-08,3.70039939e-13,-7.77083872e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26156657e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.73335044e-08,3.70157368e-13,-7.77330472e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.26234573e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.73580446e-08,3.70274796e-13,-7.77577072e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26278761e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.73825848e-08,3.70392224e-13,-7.77823671e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.26348537e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.74071250e-08,3.70509653e-13,-7.78070270e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26390837e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.74316651e-08,3.70627081e-13,-7.78316870e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,-1.26477542e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,7.74562053e-08,3.70744509e-13,-7.78563469e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.26532085e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00
