t,E_tot,E_x,E_y,proj_bx
1.27000000e+02,4.30080000e-08,9.01146361e-09,3.39965364e-08,2.04624330e-06
1.27500000e+02,4.30080000e-08,8.98192851e-09,3.40260715e-08,2.04745050e-06
1.28000000e+02,4.30080000e-08,8.95391839e-09,3.40540816e-08,2.04860027e-06
1.28500000e+02,4.30080000e-08,8.92741876e-09,3.40805812e-08,2.04969279e-06
1.29000000e+02,4.30080000e-08,8.90241487e-09,3.41055851e-08,2.05072824e-06
1.29500000e+02,4.30080000e-08,8.87889163e-09,3.41291084e-08,2.05170680e-06
1.30000000e+02,4.30080000e-08,8.85683366e-09,3.41511663e-08,2.05262866e-06
1.30500000e+02,4.30080000e-08,8.83622528e-09,3.41717747e-08,2.05349400e-06
1.31000000e+02,4.30080000e-08,8.81705052e-09,3.41909495e-08,2.05430303e-06
1.31500000e+02,4.30080000e-08,8.79929313e-09,3.42087069e-08,2.05505592e-06
1.32000000e+02,4.30080000e-08,8.78293655e-09,3.42250634e-08,2.05575289e-06
1.32500000e+02,4.30080000e-08,8.76796398e-09,3.42400360e-08,2.05639414e-06
1.33000000e+02,4.30080000e-08,8.75435831e-09,3.42536417e-08,2.05697986e-06
1.33500000e+02,4.30080000e-08,8.74210220e-09,3.42658978e-08,2.05751027e-06
1.34000000e+02,4.30080000e-08,8.73117802e-09,3.42768220e-08,2.05798558e-06
1.34500000e+02,4.30080000e-08,8.72156791e-09,3.42864321e-08,2.05840601e-06
1.35000000e+02,4.30080000e-08,8.71325372e-09,3.42947463e-08,2.05877176e-06
1.35500000e+02,4.30080000e-08,8.70621709e-09,3.43017829e-08,2.05908307e-06
1.36000000e+02,4.30080000e-08,8.70043940e-09,3.43075606e-08,2.05934015e-06
1.36500000e+02,4.30080000e-08,8.69590182e-09,3.43120982e-08,2.05954324e-06
1.37000000e+02,4.30080000e-08,8.69258526e-09,3.43154147e-08,2.05969256e-06
1.37500000e+02,4.30080000e-08,8.69047042e-09,3.43175296e-08,2.05978834e-06
1.38000000e+02,4.30080000e-08,8.68953779e-09,3.43184622e-08,2.05983083e-06
1.38500000e+02,4.30080000e-08,8.68976764e-09,3.43182324e-08,2.05982026e-06
1.39000000e+02,4.30080000e-08,8.69114004e-09,3.43168600e-08,2.05975687e-06
1.39500000e+02,4.30080000e-08,8.69363484e-09,3.43143652e-08,2.05964091e-06
1.40000000e+02,4.30080000e-08,8.69723172e-09,3.43107683e-08,2.05947263e-06
1.40500000e+02,4.30080000e-08,8.70191017e-09,3.43060898e-08,2.05925227e-06
1.41000000e+02,4.30080000e-08,8.70764948e-09,3.43003505e-08,2.05898010e-06
1.41500000e+02,4.30080000e-08,8.71442878e-09,3.42935712e-08,2.05865636e-06
1.42000000e+02,4.30080000e-08,8.72222701e-09,3.42857730e-08,2.05828133e-06
1.42500000e+02,4.30080000e-08,8.73102298e-09,3.42769770e-08,2.05785525e-06
1.43000000e+02,4.30080000e-08,8.74079531e-09,3.42672047e-08,2.05737841e-06
1.43500000e+02,4.30080000e-08,8.75152247e-09,3.42564775e-08,2.05685105e-06
1.44000000e+02,4.30080000e-08,8.76318280e-09,3.42448172e-08,2.05627347e-06
1.44500000e+02,4.30080000e-08,8.77575450e-09,3.42322455e-08,2.05564593e-06
1.45000000e+02,4.30080000e-08,8.78921562e-09,3.42187844e-08,2.05496871e-06
1.45500000e+02,4.30080000e-08,8.80354410e-09,3.42044559e-08,2.05424208e-06
1.46000000e+02,4.30080000e-08,8.81871775e-09,3.41892823e-08,2.05346634e-06
1.46500000e+02,4.30080000e-08,8.83471425e-09,3.41732857e-08,2.05264176e-06
1.47000000e+02,4.30080000e-08,8.85151121e-09,3.41564888e-08,2.05176864e-06
1.47500000e+02,4.30080000e-08,8.86908611e-09,3.41389139e-08,2.05084726e-06
1.48000000e+02,4.30080000e-08,8.88741633e-09,3.41205837e-08,2.04987792e-06
1.48500000e+02,4.30080000e-08,8.90647919e-09,3.41015208e-08,2.04886092e-06
1.49000000e+02,4.30080000e-08,8.92625189e-09,3.40817481e-08,2.04779655e-06
1.49500000e+02,4.30080000e-08,8.94671159e-09,3.40612884e-08,2.04668512e-06
1.50000000e+02,4.30080000e-08,8.96783534e-09,3.40401647e-08,2.04552693e-06
1.50500000e+02,4.30080000e-08,8.98960017e-09,3.40183998e-08,2.04432229e-06
1.51000000e+02,4.30080000e-08,9.01198301e-09,3.39960170e-08,2.04307150e-06
1.51500000e+02,4.30080000e-08,9.03496078e-09,3.39730392e-08,2.04177488e-06
1.52000000e+02,4.30080000e-08,9.05851032e-09,3.39494897e-08,2.04043275e-06
1.52500000e+02,4.30080000e-08,9.08260846e-09,3.39253915e-08,2.03904541e-06
1.53000000e+02,4.30080000e-08,9.10723199e-09,3.39007680e-08,2.03761319e-06
1.53500000e+02,4.30080000e-08,9.13235765e-09,3.38756423e-08,2.03613642e-06
1.54000000e+02,4.30080000e-08,9.15796220e-09,3.38500378e-08,2.03461541e-06
1.54500000e+02,4.30080000e-08,9.18402237e-09,3.38239776e-08,2.03305050e-06
1.55000000e+02,4.30080000e-08,9.21051489e-09,3.37974851e-08,2.03144201e-06
1.55500000e+02,4.30080000e-08,9.23741647e-09,3.37705835e-08,2.02979027e-06
1.56000000e+02,4.30080000e-08,9.26470385e-09,3.37432961e-08,2.02809563e-06
1.56500000e+02,4.30080000e-08,9.29235379e-09,3.37156462e-08,2.02635841e-06
1.57000000e+02,4.30080000e-08,9.32034305e-09,3.36876570e-08,2.02457895e-06
1.57500000e+02,4.30080000e-08,9.34864841e-09,3.36593516e-08,2.02275760e-06
1.58000000e+02,4.30080000e-08,9.37724672e-09,3.36307533e-08,2.02089470e-06
1.58500000e+02,4.30080000e-08,9.40611483e-09,3.36018852e-08,2.01899060e-06
1.59000000e+02,4.30080000e-08,9.43522965e-09,3.35727703e-08,2.01704564e-06
