t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
5.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.60163094e-09,2.49089931e-14,-5.23088854e-13,0.00000000e+00,0.00000000e+00,1.33604510e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.65071831e-09,2.53789738e-14,-5.32958449e-13,0.00000000e+00,0.00000000e+00,1.38693752e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.69980567e-09,2.58489545e-14,-5.42828045e-13,0.00000000e+00,0.00000000e+00,1.43878119e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.74889304e-09,2.63189352e-14,-5.52697639e-13,0.00000000e+00,0.00000000e+00,1.49157612e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.79798040e-09,2.67889159e-14,-5.62567234e-13,0.00000000e+00,0.00000000e+00,1.54532232e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.84706776e-09,2.72588966e-14,-5.72436828e-13,0.00000000e+00,0.00000000e+00,1.60001977e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.89615512e-09,2.77288772e-14,-5.82306422e-13,0.00000000e+00,0.00000000e+00,1.65566848e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.94524248e-09,2.81988579e-14,-5.92176015e-13,0.00000000e+00,0.00000000e+00,1.71226845e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.99432984e-09,2.86688385e-14,-6.02045609e-13,0.00000000e+00,0.00000000e+00,1.76981968e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.04341720e-09,2.91388191e-14,-6.11915202e-13,0.00000000e+00,0.00000000e+00,1.82832216e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.09250456e-09,2.96087997e-14,-6.21784794e-13,0.00000000e+00,0.00000000e+00,1.88777591e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.14159192e-09,3.00787803e-14,-6.31654386e-13,0.00000000e+00,0.00000000e+00,1.94818091e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.19067928e-09,3.05487609e-14,-6.41523978e-13,0.00000000e+00,0.00000000e+00,2.00953718e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.23976664e-09,3.10187414e-14,-6.51393570e-13,0.00000000e+00,0.00000000e+00,2.07184470e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.28885400e-09,3.14887220e-14,-6.61263161e-13,0.00000000e+00,0.00000000e+00,2.13510348e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
