t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
5.79000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.84213742e-08,2.72111735e-13,-5.71434643e-12,0.00000000e+00,0.00000000e+00,1.59448297e-17,0.00000000e+00,2.26436875e-29,8.29867103e-20,8.29867103e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.84704605e-08,2.72581679e-13,-5.72421525e-12,0.00000000e+00,0.00000000e+00,1.59999536e-17,0.00000000e+00,2.27369353e-29,8.32736091e-20,8.32736091e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.81000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.85195468e-08,2.73051622e-13,-5.73408406e-12,0.00000000e+00,0.00000000e+00,1.60551727e-17,0.00000000e+00,2.28350121e-29,8.35610029e-20,8.35610029e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.82000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.85686331e-08,2.73521565e-13,-5.74395287e-12,0.00000000e+00,0.00000000e+00,1.61104868e-17,0.00000000e+00,2.29616153e-29,8.38488918e-20,8.38488917e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.83000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.86177194e-08,2.73991509e-13,-5.75382168e-12,0.00000000e+00,0.00000000e+00,1.61658961e-17,0.00000000e+00,2.30473887e-29,8.41372757e-20,8.41372756e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.84000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.86668057e-08,2.74461452e-13,-5.76369049e-12,0.00000000e+00,0.00000000e+00,1.62214004e-17,0.00000000e+00,2.31441184e-29,8.44261546e-20,8.44261546e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.85000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.87158919e-08,2.74931395e-13,-5.77355929e-12,0.00000000e+00,0.00000000e+00,1.62769999e-17,0.00000000e+00,2.32668667e-29,8.47155286e-20,8.47155286e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.86000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.87649782e-08,2.75401338e-13,-5.78342809e-12,0.00000000e+00,0.00000000e+00,1.63326945e-17,0.00000000e+00,2.33782826e-29,8.50053977e-20,8.50053977e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.87000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.88140645e-08,2.75871280e-13,-5.79329689e-12,0.00000000e+00,0.00000000e+00,1.63884843e-17,0.00000000e+00,2.35118793e-29,8.52957618e-20,8.52957618e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.88000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.88631508e-08,2.76341223e-13,-5.80316568e-12,0.00000000e+00,0.00000000e+00,1.64443691e-17,0.00000000e+00,2.36103952e-29,8.55866210e-20,8.55866210e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.89000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.89122370e-08,2.76811166e-13,-5.81303448e-12,0.00000000e+00,0.00000000e+00,1.65003491e-17,0.00000000e+00,2.37057712e-29,8.58779752e-20,8.58779752e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.89613233e-08,2.77281108e-13,-5.82290327e-12,0.00000000e+00,0.00000000e+00,1.65564242e-17,0.00000000e+00,2.38133159e-29,8.61698245e-20,8.61698245e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.91000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.90104096e-08,2.77751050e-13,-5.83277205e-12,0.00000000e+00,0.00000000e+00,1.66125944e-17,0.00000000e+00,2.39367550e-29,8.64621688e-20,8.64621688e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.92000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.90594958e-08,2.78220992e-13,-5.84264084e-12,0.00000000e+00,0.00000000e+00,1.66688597e-17,0.00000000e+00,2.40384190e-29,8.67550082e-20,8.67550081e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.93000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.91085821e-08,2.78690934e-13,-5.85250962e-12,0.00000000e+00,0.00000000e+00,1.67252202e-17,0.00000000e+00,2.41426284e-29,8.70483426e-20,8.70483426e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.94000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.91576683e-08,2.79160876e-13,-5.86237840e-12,0.00000000e+00,0.00000000e+00,1.67816757e-17,0.00000000e+00,2.42428046e-29,8.73421721e-20,8.73421720e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.95000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.92067546e-08,2.79630818e-13,-5.87224717e-12,0.00000000e+00,0.00000000e+00,1.68382264e-17,0.00000000e+00,2.43512795e-29,8.76364966e-20,8.76364966e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.96000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.92558408e-08,2.80100759e-13,-5.88211594e-12,0.00000000e+00,0.00000000e+00,1.68948722e-17,0.00000000e+00,2.44621516e-29,8.79313162e-20,8.79313161e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.97000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.93049271e-08,2.80570701e-13,-5.89198471e-12,0.00000000e+00,0.00000000e+00,1.69516131e-17,0.00000000e+00,2.45730711e-29,8.82266308e-20,8.82266308e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.98000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.93540133e-08,2.81040642e-13,-5.90185348e-12,0.00000000e+00,0.00000000e+00,1.70084491e-17,0.00000000e+00,2.46651288e-29,8.85224405e-20,8.85224404e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.99000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.94030996e-08,2.81510583e-13,-5.91172225e-12,0.00000000e+00,0.00000000e+00,1.70653803e-17,0.00000000e+00,2.47887826e-29,8.88187452e-20,8.88187452e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.94521858e-08,2.81980524e-13,-5.92159101e-12,0.00000000e+00,0.00000000e+00,1.71224065e-17,0.00000000e+00,2.48987874e-29,8.91155450e-20,8.91155449e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.01000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.95012720e-08,2.82450465e-13,-5.93145977e-12,0.00000000e+00,0.00000000e+00,1.71795279e-17,0.00000000e+00,2.49936137e-29,8.94128398e-20,8.94128397e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.02000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.95503582e-08,2.82920406e-13,-5.94132852e-12,0.00000000e+00,0.00000000e+00,1.72367444e-17,0.00000000e+00,2.51213680e-29,8.97106296e-20,8.97106296e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.03000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.95994445e-08,2.83390347e-13,-5.95119728e-12,0.00000000e+00,0.00000000e+00,1.72940560e-17,0.00000000e+00,2.52226355e-29,9.00089146e-20,9.00089145e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.04000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.96485307e-08,2.83860287e-13,-5.96106603e-12,0.00000000e+00,0.00000000e+00,1.73514627e-17,0.00000000e+00,2.53470076e-29,9.03076945e-20,9.03076945e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.05000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.96976169e-08,2.84330227e-13,-5.97093478e-12,0.00000000e+00,0.00000000e+00,1.74089646e-17,0.00000000e+00,2.54649471e-29,9.06069696e-20,9.06069695e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.06000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.97467031e-08,2.84800168e-13,-5.98080352e-12,0.00000000e+00,0.00000000e+00,1.74665615e-17,0.00000000e+00,2.55900361e-29,9.09067396e-20,9.09067396e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.07000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.97957893e-08,2.85270108e-13,-5.99067226e-12,0.00000000e+00,0.00000000e+00,1.75242536e-17,0.00000000e+00,2.57088149e-29,9.12070047e-20,9.12070047e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.08000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.98448755e-08,2.85740048e-13,-6.00054100e-12,0.00000000e+00,0.00000000e+00,1.75820408e-17,0.00000000e+00,2.58182992e-29,9.15077649e-20,9.15077649e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.09000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.98939617e-08,2.86209988e-13,-6.01040974e-12,0.00000000e+00,0.00000000e+00,1.76399231e-17,0.00000000e+00,2.59101175e-29,9.18090201e-20,9.18090201e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.99430479e-08,2.86679927e-13,-6.02027847e-12,0.00000000e+00,0.00000000e+00,1.76979006e-17,0.00000000e+00,2.60351220e-29,9.21107704e-20,9.21107703e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.11000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.99921341e-08,2.87149867e-13,-6.03014721e-12,0.00000000e+00,0.00000000e+00,1.77559731e-17,0.00000000e+00,2.61274425e-29,9.24130157e-20,9.24130156e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.12000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.00412203e-08,2.87619806e-13,-6.04001593e-12,0.00000000e+00,0.00000000e+00,1.78141408e-17,0.00000000e+00,2.62796129e-29,9.27157560e-20,9.27157560e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.13000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.00903065e-08,2.88089746e-13,-6.04988466e-12,0.00000000e+00,0.00000000e+00,1.78724036e-17,0.00000000e+00,2.63734654e-29,9.30189914e-20,9.30189914e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.14000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.01393926e-08,2.88559685e-13,-6.05975338e-12,0.00000000e+00,0.00000000e+00,1.79307615e-17,0.00000000e+00,2.64960716e-29,9.33227219e-20,9.33227219e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.15000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.01884788e-08,2.89029624e-13,-6.06962210e-12,0.00000000e+00,0.00000000e+00,1.79892145e-17,0.00000000e+00,2.65885259e-29,9.36269474e-20,9.36269474e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.16000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.02375650e-08,2.89499563e-13,-6.07949082e-12,0.00000000e+00,0.00000000e+00,1.80477626e-17,0.00000000e+00,2.67093821e-29,9.39316679e-20,9.39316679e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.17000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.02866512e-08,2.89969502e-13,-6.08935953e-12,0.00000000e+00,0.00000000e+00,1.81064059e-17,0.00000000e+00,2.68378080e-29,9.42368835e-20,9.42368835e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.18000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.03357373e-08,2.90439440e-13,-6.09922824e-12,0.00000000e+00,0.00000000e+00,1.81651443e-17,0.00000000e+00,2.69779508e-29,9.45425942e-20,9.45425941e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.19000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.03848235e-08,2.90909379e-13,-6.10909695e-12,0.00000000e+00,0.00000000e+00,1.82239777e-17,0.00000000e+00,2.70986667e-29,9.48487998e-20,9.48487998e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.04339096e-08,2.91379317e-13,-6.11896566e-12,0.00000000e+00,0.00000000e+00,1.82829064e-17,0.00000000e+00,2.72033208e-29,9.51555006e-20,9.51555006e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.21000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.04829958e-08,2.91849255e-13,-6.12883436e-12,0.00000000e+00,0.00000000e+00,1.83419301e-17,0.00000000e+00,2.73778872e-29,9.54626964e-20,9.54626963e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.22000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.05320819e-08,2.92319193e-13,-6.13870306e-12,0.00000000e+00,0.00000000e+00,1.84010489e-17,0.00000000e+00,2.75080433e-29,9.57703872e-20,9.57703872e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.23000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.05811681e-08,2.92789131e-13,-6.14857176e-12,0.00000000e+00,0.00000000e+00,1.84602629e-17,0.00000000e+00,2.76783820e-29,9.60785731e-20,9.60785730e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.24000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.06302542e-08,2.93259069e-13,-6.15844045e-12,0.00000000e+00,0.00000000e+00,1.85195719e-17,0.00000000e+00,2.77991272e-29,9.63872540e-20,9.63872539e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.25000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.06793404e-08,2.93729007e-13,-6.16830914e-12,0.00000000e+00,0.00000000e+00,1.85789761e-17,0.00000000e+00,2.79162788e-29,9.66964299e-20,9.66964299e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.26000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.07284265e-08,2.94198944e-13,-6.17817783e-12,0.00000000e+00,0.00000000e+00,1.86384754e-17,0.00000000e+00,2.80482018e-29,9.70061009e-20,9.70061009e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.27000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.07775126e-08,2.94668882e-13,-6.18804652e-12,0.00000000e+00,0.00000000e+00,1.86980698e-17,0.00000000e+00,2.82085735e-29,9.73162670e-20,9.73162670e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.28000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.08265988e-08,2.95138819e-13,-6.19791520e-12,0.00000000e+00,0.00000000e+00,1.87577594e-17,0.00000000e+00,2.83190377e-29,9.76269281e-20,9.76269281e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.29000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.08756849e-08,2.95608756e-13,-6.20778388e-12,0.00000000e+00,0.00000000e+00,1.88175440e-17,0.00000000e+00,2.84336819e-29,9.79380842e-20,9.79380842e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.09247710e-08,2.96078693e-13,-6.21765256e-12,0.00000000e+00,0.00000000e+00,1.88774238e-17,0.00000000e+00,2.85857565e-29,9.82497354e-20,9.82497354e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.31000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.09738571e-08,2.96548630e-13,-6.22752123e-12,0.00000000e+00,0.00000000e+00,1.89373987e-17,0.00000000e+00,2.86923595e-29,9.85618817e-20,9.85618816e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.32000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.10229432e-08,2.97018567e-13,-6.23738990e-12,0.00000000e+00,0.00000000e+00,1.89974687e-17,0.00000000e+00,2.87893640e-29,9.88745230e-20,9.88745229e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.33000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.10720294e-08,2.97488503e-13,-6.24725857e-12,0.00000000e+00,0.00000000e+00,1.90576338e-17,0.00000000e+00,2.88633416e-29,9.91876593e-20,9.91876593e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.34000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.11211155e-08,2.97958440e-13,-6.25712724e-12,0.00000000e+00,0.00000000e+00,1.91178941e-17,0.00000000e+00,2.89783823e-29,9.95012907e-20,9.95012906e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.35000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.11702016e-08,2.98428376e-13,-6.26699590e-12,0.00000000e+00,0.00000000e+00,1.91782494e-17,0.00000000e+00,2.90534853e-29,9.98154171e-20,9.98154170e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.36000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.12192877e-08,2.98898312e-13,-6.27686456e-12,0.00000000e+00,0.00000000e+00,1.92386999e-17,0.00000000e+00,2.92054851e-29,1.00130039e-19,1.00130038e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.37000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.12683737e-08,2.99368248e-13,-6.28673322e-12,0.00000000e+00,0.00000000e+00,1.92992455e-17,0.00000000e+00,2.93294027e-29,1.00445155e-19,1.00445155e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.38000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.13174598e-08,2.99838184e-13,-6.29660187e-12,0.00000000e+00,0.00000000e+00,1.93598862e-17,0.00000000e+00,2.94130857e-29,1.00760767e-19,1.00760767e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.39000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.13665459e-08,3.00308120e-13,-6.30647052e-12,0.00000000e+00,0.00000000e+00,1.94206220e-17,0.00000000e+00,2.95658807e-29,1.01076873e-19,1.01076873e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.40000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.14156320e-08,3.00778056e-13,-6.31633917e-12,0.00000000e+00,0.00000000e+00,1.94814529e-17,0.00000000e+00,2.97439918e-29,1.01393475e-19,1.01393475e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.41000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.14647181e-08,3.01247991e-13,-6.32620781e-12,0.00000000e+00,0.00000000e+00,1.95423790e-17,0.00000000e+00,2.98101250e-29,1.01710571e-19,1.01710571e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.42000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.15138042e-08,3.01717926e-13,-6.33607645e-12,0.00000000e+00,0.00000000e+00,1.96034001e-17,0.00000000e+00,2.99555734e-29,1.02028163e-19,1.02028163e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.43000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.15628902e-08,3.02187862e-13,-6.34594509e-12,0.00000000e+00,0.00000000e+00,1.96645164e-17,0.00000000e+00,3.00734577e-29,1.02346250e-19,1.02346250e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.44000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.16119763e-08,3.02657797e-13,-6.35581373e-12,0.00000000e+00,0.00000000e+00,1.97257278e-17,0.00000000e+00,3.01951004e-29,1.02664832e-19,1.02664832e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.45000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.16610624e-08,3.03127732e-13,-6.36568236e-12,0.00000000e+00,0.00000000e+00,1.97870343e-17,0.00000000e+00,3.03301834e-29,1.02983909e-19,1.02983909e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.46000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.17101484e-08,3.03597666e-13,-6.37555099e-12,0.00000000e+00,0.00000000e+00,1.98484360e-17,0.00000000e+00,3.04688475e-29,1.03303481e-19,1.03303480e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.47000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.17592345e-08,3.04067601e-13,-6.38541962e-12,0.00000000e+00,0.00000000e+00,1.99099327e-17,0.00000000e+00,3.06548730e-29,1.03623547e-19,1.03623547e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.48000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.18083205e-08,3.04537535e-13,-6.39528824e-12,0.00000000e+00,0.00000000e+00,1.99715246e-17,0.00000000e+00,3.07813577e-29,1.03944109e-19,1.03944109e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.49000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.18574066e-08,3.05007470e-13,-6.40515686e-12,0.00000000e+00,0.00000000e+00,2.00332116e-17,0.00000000e+00,3.08711225e-29,1.04265166e-19,1.04265166e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.19064926e-08,3.05477404e-13,-6.41502548e-12,0.00000000e+00,0.00000000e+00,2.00949937e-17,0.00000000e+00,3.10117558e-29,1.04586719e-19,1.04586718e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.51000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.19555787e-08,3.05947338e-13,-6.42489410e-12,0.00000000e+00,0.00000000e+00,2.01568709e-17,0.00000000e+00,3.11541237e-29,1.04908766e-19,1.04908766e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.52000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.20046647e-08,3.06417272e-13,-6.43476271e-12,0.00000000e+00,0.00000000e+00,2.02188432e-17,0.00000000e+00,3.12875955e-29,1.05231308e-19,1.05231308e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.53000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.20537507e-08,3.06887206e-13,-6.44463132e-12,0.00000000e+00,0.00000000e+00,2.02809106e-17,0.00000000e+00,3.14111683e-29,1.05554345e-19,1.05554345e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.54000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.21028368e-08,3.07357139e-13,-6.45449992e-12,0.00000000e+00,0.00000000e+00,2.03430732e-17,0.00000000e+00,3.15115915e-29,1.05877877e-19,1.05877877e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.55000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.21519228e-08,3.07827073e-13,-6.46436853e-12,0.00000000e+00,0.00000000e+00,2.04053309e-17,0.00000000e+00,3.16655210e-29,1.06201904e-19,1.06201904e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.56000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.22010088e-08,3.08297006e-13,-6.47423713e-12,0.00000000e+00,0.00000000e+00,2.04676837e-17,0.00000000e+00,3.17944578e-29,1.06526427e-19,1.06526427e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.57000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.22500948e-08,3.08766939e-13,-6.48410572e-12,0.00000000e+00,0.00000000e+00,2.05301316e-17,0.00000000e+00,3.19141516e-29,1.06851444e-19,1.06851444e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.58000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.22991808e-08,3.09236872e-13,-6.49397432e-12,0.00000000e+00,0.00000000e+00,2.05926746e-17,0.00000000e+00,3.20839152e-29,1.07176957e-19,1.07176956e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.59000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.23482668e-08,3.09706805e-13,-6.50384291e-12,0.00000000e+00,0.00000000e+00,2.06553127e-17,0.00000000e+00,3.22336467e-29,1.07502964e-19,1.07502964e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.60000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,3.23973528e-08,3.10176738e-13,-6.51371150e-12,0.00000000e+00,0.00000000e+00,2.07180460e-17,0.00000000e+00,3.23608400e-29,1.07829466e-19,1.07829466e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
